,record_num,id,latitude,longitude,occupancy_status,current_status,bikes_allowed,headsign,bearing,current_stop_sequence,updated_at
1547,1548,y3286,42.36285626,-71.09968479,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,134.0,8,2024-07-25 12:30:45-04:00
1548,1549,y3264,42.33464827,-71.07486875,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,18,2024-07-25 12:30:16-04:00
1549,1550,y3263,42.34851216,-71.08850856,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,14,2024-07-25 12:30:16-04:00
1550,1551,y3237,42.3460897,-71.08715551,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,342.0,12,2024-07-25 12:30:48-04:00
1551,1552,y3204,42.34861075,-71.08856104,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,14,2024-07-25 12:30:48-04:00
1552,1553,y3202,42.36279256,-71.09926122,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,130.0,8,2024-07-25 12:30:48-04:00
1553,1554,y1834,42.36772393,-71.10736847,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,130.0,5,2024-07-25 12:30:51-04:00
1554,1555,y3286,42.36268395,-71.09944699,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,8,2024-07-25 12:30:56-04:00
1555,1556,y3264,42.33458,-71.07479,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,18,2024-07-25 12:30:56-04:00
1556,1557,y3263,42.34855302,-71.08850968,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,350.0,14,2024-07-25 12:30:59-04:00
1557,1558,y3237,42.34738032,-71.08767961,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,332.0,13,2024-07-25 12:31:00-04:00
1558,1559,y3204,42.3486388,-71.08856965,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,345.0,14,2024-07-25 12:30:52-04:00
1559,1560,y3202,42.36309,-71.09992,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,8,2024-07-25 12:30:56-04:00
1560,1561,y1834,42.36743704,-71.10688831,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,126.0,5,2024-07-25 12:31:01-04:00
1561,1562,y3286,42.36270925,-71.09940966,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,8,2024-07-25 12:31:11-04:00
1562,1563,y3264,42.33458,-71.07479,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,18,2024-07-25 12:30:56-04:00
1563,1564,y3263,42.34952953,-71.08887087,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,336.0,14,2024-07-25 12:31:11-04:00
1564,1565,y3237,42.34779627,-71.08806269,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,321.0,13,2024-07-25 12:31:11-04:00
1565,1566,y3204,42.34983597,-71.08901369,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,336.0,14,2024-07-25 12:31:10-04:00
1566,1567,y3202,42.36265686,-71.09904204,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,125.0,8,2024-07-25 12:31:12-04:00
1567,1568,y1834,42.36743704,-71.10688831,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,126.0,6,2024-07-25 12:31:01-04:00
1568,1569,y3286,42.36248691,-71.09898169,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,117.0,8,2024-07-25 12:31:19-04:00
1569,1570,y3264,42.33458,-71.07479,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,18,2024-07-25 12:30:56-04:00
1570,1571,y3263,42.35021493,-71.08917444,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,341.0,14,2024-07-25 12:31:19-04:00
1571,1572,y3237,42.3478058,-71.08810408,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,13,2024-07-25 12:31:14-04:00
1572,1573,y3204,42.35046161,-71.08926033,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,21.0,14,2024-07-25 12:31:22-04:00
1573,1574,y3202,42.3621572,-71.09845628,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,132.0,8,2024-07-25 12:31:22-04:00
1574,1575,y1834,42.36693459,-71.10626244,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,145.0,6,2024-07-25 12:31:19-04:00
1575,1576,y3286,42.36216392,-71.09845745,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,130.0,9,2024-07-25 12:31:30-04:00
1576,1577,y3264,42.33458,-71.07479,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,18,2024-07-25 12:30:56-04:00
1577,1578,y3263,42.35037636,-71.08937375,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,337.0,14,2024-07-25 12:31:31-04:00
1578,1579,y3237,42.34803154,-71.08838914,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,310.0,13,2024-07-25 12:31:30-04:00
1579,1580,y3204,42.3504957,-71.08925047,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,39.0,14,2024-07-25 12:31:26-04:00
1580,1581,y3202,42.36202816,-71.09821334,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,153.0,9,2024-07-25 12:31:30-04:00
1581,1582,y1834,42.36690506,-71.10615294,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,6,2024-07-25 12:31:32-04:00
1582,1583,y3286,42.36205454,-71.09827948,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,155.0,9,2024-07-25 12:31:37-04:00
1583,1584,y3264,42.3346237,-71.07482894,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,18,2024-07-25 12:31:33-04:00
1584,1585,y3263,42.35037636,-71.08937375,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,337.0,14,2024-07-25 12:31:31-04:00
1585,1586,y3237,42.34843237,-71.08842103,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,313.0,14,2024-07-25 12:31:38-04:00
1586,1587,y3204,42.35101403,-71.08960197,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,338.0,14,2024-07-25 12:31:40-04:00
1587,1588,y3202,42.36195015,-71.09805012,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,128.0,9,2024-07-25 12:31:38-04:00
1588,1589,y1834,42.36690277,-71.10615034,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,6,2024-07-25 12:31:36-04:00
1589,1590,y3286,42.36193679,-71.09808415,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,134.0,9,2024-07-25 12:31:52-04:00
1590,1591,y3264,42.3337943,-71.07380991,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,134.0,19,2024-07-25 12:31:50-04:00
1591,1592,y3263,42.35062287,-71.08943412,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,14,2024-07-25 12:31:48-04:00
1592,1593,y3237,42.34861087,-71.08843974,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,14,2024-07-25 12:31:47-04:00
1593,1594,y3204,42.35213657,-71.09014461,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,341.0,14,2024-07-25 12:31:52-04:00
1594,1595,y3202,42.3616453,-71.09754004,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,122.0,9,2024-07-25 12:31:50-04:00
1595,1596,y1834,42.36688676,-71.10613313,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,144.0,6,2024-07-25 12:31:49-04:00
1596,1597,y3286,42.36179558,-71.09773841,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,123.0,9,2024-07-25 12:32:01-04:00
1597,1598,y3264,42.33411,-71.07407,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,135.0,19,2024-07-25 12:31:58-04:00
1598,1599,y3263,42.35062287,-71.08943412,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,14,2024-07-25 12:31:48-04:00
1599,1600,y3237,42.34861,-71.08861,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,14,2024-07-25 12:31:58-04:00
1600,1601,y3204,42.35267,-71.09039,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,15,2024-07-25 12:32:02-04:00
1601,1602,y3202,42.36106281,-71.09655662,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,137.0,9,2024-07-25 12:32:02-04:00
1602,1603,y1834,42.36652905,-71.10552792,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,128.0,6,2024-07-25 12:32:01-04:00
1603,1604,y3286,42.3612949,-71.09696576,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,121.0,9,2024-07-25 12:32:13-04:00
1604,1605,y3264,42.33370814,-71.07376527,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,136.0,19,2024-07-25 12:32:11-04:00
1605,1606,y3263,42.35079407,-71.08941114,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,334.0,14,2024-07-25 12:32:13-04:00
1606,1607,y3237,42.34861,-71.08861,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,14,2024-07-25 12:31:58-04:00
1607,1608,y3204,42.35374194,-71.09083285,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,342.0,15,2024-07-25 12:32:12-04:00
1608,1609,y3202,42.36081441,-71.09599485,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,124.0,9,2024-07-25 12:32:12-04:00
1609,1610,y1834,42.36602277,-71.10465415,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,117.0,6,2024-07-25 12:32:15-04:00
1610,1611,y3286,42.36085011,-71.09620065,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,127.0,9,2024-07-25 12:32:24-04:00
1611,1612,y3264,42.33369972,-71.07374913,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,19,2024-07-25 12:32:18-04:00
1612,1613,y3263,42.35165652,-71.08985711,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,340.0,14,2024-07-25 12:32:23-04:00
1613,1614,y3237,42.34861,-71.08861,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,14,2024-07-25 12:31:58-04:00
1614,1615,y3204,42.35494957,-71.09148832,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,340.0,15,2024-07-25 12:32:24-04:00
1615,1616,y3202,42.36078326,-71.09583551,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,94.0,9,2024-07-25 12:32:24-04:00
1616,1617,y1834,42.36590796,-71.10455487,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,165.0,7,2024-07-25 12:32:21-04:00
1617,1618,y3286,42.36049051,-71.09562022,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,130.0,9,2024-07-25 12:32:34-04:00
1618,1619,y3264,42.33371466,-71.07376956,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,19,2024-07-25 12:32:27-04:00
1619,1620,y3263,42.35266228,-71.09036567,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,339.0,15,2024-07-25 12:32:31-04:00
1620,1621,y3237,42.34869483,-71.08844211,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,14,2024-07-25 12:32:30-04:00
1621,1622,y3204,42.35591375,-71.09191803,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,341.0,15,2024-07-25 12:32:33-04:00
1622,1623,y3202,42.36074083,-71.0959182,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,9,2024-07-25 12:32:33-04:00
1623,1624,y1834,42.36590775,-71.10455072,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,7,2024-07-25 12:32:30-04:00
1624,1625,y3286,42.3604005,-71.09546011,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,9,2024-07-25 12:32:40-04:00
1625,1626,y3264,42.33371466,-71.07376956,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,19,2024-07-25 12:32:27-04:00
1626,1627,y3263,42.35458178,-71.0913179,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,340.0,15,2024-07-25 12:32:43-04:00
1627,1628,y3237,42.34964697,-71.08884068,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,341.0,14,2024-07-25 12:32:43-04:00
1628,1629,y3204,42.35680147,-71.09240741,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,342.0,15,2024-07-25 12:32:42-04:00
1629,1630,y3202,42.36073648,-71.09591328,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,9,2024-07-25 12:32:42-04:00
1630,1631,y1834,42.36590775,-71.10455072,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,7,2024-07-25 12:32:30-04:00
1631,1632,y3286,42.36028311,-71.09531723,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,133.0,10,2024-07-25 12:32:49-04:00
1632,1633,y3264,42.33371466,-71.07376956,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,19,2024-07-25 12:32:27-04:00
1633,1634,y3263,42.35562148,-71.09182369,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,341.0,15,2024-07-25 12:32:50-04:00
1634,1635,y3237,42.3506109,-71.08928684,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,342.0,14,2024-07-25 12:32:52-04:00
1635,1636,y3204,42.35733987,-71.09263906,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,343.0,15,2024-07-25 12:32:50-04:00
1636,1637,y3202,42.3606959,-71.09578227,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,119.0,9,2024-07-25 12:32:49-04:00
1637,1638,y1834,42.36588892,-71.10445423,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,126.0,7,2024-07-25 12:32:55-04:00
1638,1639,y3286,42.33294646,-71.07427487,FULL,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:51:47-04:00
1639,1640,y3264,42.33143364,-71.07752008,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,111.0,5,2024-07-25 12:51:51-04:00
1640,1641,y3263,42.37334506,-71.11881531,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,223.0,2,2024-07-25 12:51:56-04:00
1641,1642,y3237,42.37332116,-71.11796962,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,291.0,1,2024-07-25 12:51:47-04:00
1642,1643,y3204,42.37297284,-71.11735632,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,293.0,1,2024-07-25 12:51:55-04:00
1643,1644,y3202,42.33313675,-71.07407748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,228.0,19,2024-07-25 12:51:54-04:00
1644,1645,y1834,42.33925827,-71.0805232,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,16,2024-07-25 12:51:37-04:00
1645,1646,y3286,42.33294646,-71.07427487,FULL,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:51:47-04:00
1646,1647,y3264,42.33143364,-71.07752008,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,111.0,5,2024-07-25 12:51:51-04:00
1647,1648,y3263,42.37334506,-71.11881531,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,223.0,2,2024-07-25 12:51:56-04:00
1648,1649,y3237,42.37332116,-71.11796962,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,291.0,1,2024-07-25 12:51:47-04:00
1649,1650,y3204,42.37297284,-71.11735632,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,293.0,1,2024-07-25 12:51:55-04:00
1650,1651,y3202,42.33313675,-71.07407748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,228.0,19,2024-07-25 12:51:54-04:00
1651,1652,y1834,42.33925827,-71.0805232,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,16,2024-07-25 12:51:37-04:00
1652,1653,y3286,42.33293045,-71.07431227,FULL,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:51:57-04:00
1653,1654,y3264,42.33128205,-71.07715247,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,5,2024-07-25 12:52:02-04:00
1654,1655,y3263,42.3732799,-71.11887613,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,207.0,2,2024-07-25 12:52:01-04:00
1655,1656,y3237,42.37323847,-71.11833505,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,224.0,2,2024-07-25 12:52:05-04:00
1656,1657,y3204,42.37305009,-71.11774399,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,288.0,1,2024-07-25 12:52:02-04:00
1657,1658,y3202,42.3329885,-71.07423143,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,232.0,20,2024-07-25 12:51:59-04:00
1658,1659,y1834,42.33925827,-71.0805232,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,16,2024-07-25 12:51:37-04:00
1659,1660,y3286,42.33293045,-71.07431227,FULL,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:51:57-04:00
1660,1661,y3264,42.33125441,-71.07715987,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,99.0,5,2024-07-25 12:52:14-04:00
1661,1662,y3263,42.37294273,-71.11903694,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,172.0,2,2024-07-25 12:52:16-04:00
1662,1663,y3237,42.37317543,-71.11835737,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,244.0,2,2024-07-25 12:52:10-04:00
1663,1664,y3204,42.37316076,-71.11808087,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:52:13-04:00
1664,1665,y3202,42.33302801,-71.07440462,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,249.0,20,2024-07-25 12:52:12-04:00
1665,1666,y1834,42.33925827,-71.0805232,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,16,2024-07-25 12:51:37-04:00
1666,1667,y3286,42.33293045,-71.07431227,FULL,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:51:57-04:00
1667,1668,y3264,42.33154275,-71.07651485,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,51.0,5,2024-07-25 12:52:26-04:00
1668,1669,y3263,42.37257353,-71.11913705,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,202.0,2,2024-07-25 12:52:25-04:00
1669,1670,y3237,42.37322,-71.1183,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,270.0,2,2024-07-25 12:52:20-04:00
1670,1671,y3204,42.3729,-71.11723,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,270.0,1,2024-07-25 12:52:20-04:00
1671,1672,y3202,42.33313971,-71.07431778,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:52:20-04:00
1672,1673,y1834,42.33933389,-71.08057969,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,16,2024-07-25 12:52:27-04:00
1673,1674,y3286,42.33293045,-71.07431227,FULL,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:51:57-04:00
1674,1675,y3264,42.33163056,-71.07634595,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,5,2024-07-25 12:52:33-04:00
1675,1676,y3263,42.37232544,-71.11930382,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,167.0,2,2024-07-25 12:52:34-04:00
1676,1677,y3237,42.37322,-71.1183,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,270.0,2,2024-07-25 12:52:20-04:00
1677,1678,y3204,42.37314359,-71.11813178,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:52:25-04:00
1678,1679,y3202,42.33313971,-71.07431778,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:52:20-04:00
1679,1680,y1834,42.33912568,-71.08037645,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,137.0,16,2024-07-25 12:52:37-04:00
1680,1681,y3286,42.33298,-71.07427,FULL,IN_TRANSIT_TO,1,Nubian,225.0,20,2024-07-25 12:52:41-04:00
1681,1682,y3264,42.3316063,-71.07636335,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,5,2024-07-25 12:52:43-04:00
1682,1683,y3263,42.37202718,-71.1186021,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,113.0,2,2024-07-25 12:52:46-04:00
1683,1684,y3237,42.37322,-71.1183,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,270.0,2,2024-07-25 12:52:20-04:00
1684,1685,y3204,42.37313975,-71.11813967,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:52:38-04:00
1685,1686,y3202,42.33313971,-71.07431778,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:52:20-04:00
1686,1687,y1834,42.33907574,-71.08031214,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,16,2024-07-25 12:52:43-04:00
1687,1688,y3286,42.33291141,-71.0743934,FULL,IN_TRANSIT_TO,1,Nubian,227.0,20,2024-07-25 12:52:57-04:00
1688,1689,y3264,42.3317965,-71.07613215,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,43.0,5,2024-07-25 12:52:57-04:00
1689,1690,y3263,42.37160946,-71.11755552,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,117.0,2,2024-07-25 12:52:58-04:00
1690,1691,y3237,42.3732106,-71.11832549,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,2,2024-07-25 12:52:52-04:00
1691,1692,y3204,42.37322254,-71.11858347,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:52:58-04:00
1692,1693,y3202,42.3330918,-71.07424447,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,20,2024-07-25 12:52:53-04:00
1693,1694,y1834,42.33907574,-71.08031214,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,16,2024-07-25 12:52:43-04:00
1694,1695,y3286,42.33237491,-71.07506409,FULL,IN_TRANSIT_TO,1,Nubian,230.0,20,2024-07-25 12:53:07-04:00
1695,1696,y3264,42.33245391,-71.0749624,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,50.0,5,2024-07-25 12:53:08-04:00
1696,1697,y3263,42.37141335,-71.11687387,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,115.0,2,2024-07-25 12:53:07-04:00
1697,1698,y3237,42.3732106,-71.11832549,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,2,2024-07-25 12:52:52-04:00
1698,1699,y3204,42.37319547,-71.11866962,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,291.0,2,2024-07-25 12:53:07-04:00
1699,1700,y3202,42.33267617,-71.07482991,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,235.0,20,2024-07-25 12:53:08-04:00
1700,1701,y1834,42.33864703,-71.07971966,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,138.0,16,2024-07-25 12:53:08-04:00
1701,1702,y3286,42.33173178,-71.07614969,FULL,STOPPED_AT,1,Nubian,231.0,20,2024-07-25 12:53:16-04:00
1702,1703,y3264,42.33312841,-71.07393751,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,48.0,6,2024-07-25 12:53:19-04:00
1703,1704,y3263,42.37125854,-71.11666424,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,2,2024-07-25 12:53:17-04:00
1704,1705,y3237,42.3732106,-71.11832549,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,2,2024-07-25 12:52:52-04:00
1705,1706,y3204,42.37319045,-71.1187983,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,2,2024-07-25 12:53:17-04:00
1706,1707,y3202,42.331887,-71.07603752,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,231.0,20,2024-07-25 12:53:18-04:00
1707,1708,y1834,42.33772126,-71.07860428,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,137.0,17,2024-07-25 12:53:17-04:00
1708,1709,y3286,42.33135013,-71.07678312,FULL,STOPPED_AT,1,Nubian,0.0,20,2024-07-25 12:53:29-04:00
1709,1710,y3264,42.33340953,-71.07352002,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,50.0,6,2024-07-25 12:53:29-04:00
1710,1711,y3263,42.37163,-71.11769,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,135.0,2,2024-07-25 12:53:21-04:00
1711,1712,y3237,42.37325,-71.11841,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,270.0,2,2024-07-25 12:53:21-04:00
1712,1713,y3204,42.37315594,-71.11883308,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,226.0,2,2024-07-25 12:53:28-04:00
1713,1714,y3202,42.33150918,-71.07670319,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,228.0,20,2024-07-25 12:53:27-04:00
1714,1715,y1834,42.33728439,-71.07799379,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,135.0,17,2024-07-25 12:53:25-04:00
1715,1716,y3286,42.33127101,-71.07688329,FULL,IN_TRANSIT_TO,1,Nubian,230.0,21,2024-07-25 12:53:37-04:00
1716,1717,y3264,42.33341744,-71.07354211,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 12:53:33-04:00
1717,1718,y3263,42.37117563,-71.11655908,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,97.0,2,2024-07-25 12:53:35-04:00
1718,1719,y3237,42.3732337,-71.11843232,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,245.0,2,2024-07-25 12:53:38-04:00
1719,1720,y3204,42.37299237,-71.11900245,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,168.0,2,2024-07-25 12:53:38-04:00
